Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,GO_Biological_Process_2021__ERBB signaling pathway (GO:0038127),-0.2205788478011821,-0.8772297486142983,0.6521739130434783,0.960757831807152,1.0,22/54,33.43%,Efemp1;Plce1;Ptprr;Fam83b;Nrg4;Fam83a;Erbb2;Vil1;Ptk6;Btc;Epgn;Plcg1;Bcar1;Egfr;Sox9;Shc3;Kif16b;Grb7;Ptk2;Erbb3;Tgfa;Pik3c2a
prerank,GO_Biological_Process_2021__cellular response to cytokine stimulus (GO:0071345),0.19164764439605206,0.8767805270925506,0.8117647058823529,1.0,1.0,66/350,20.14%,Ctsg;Prtn3;Fpr1;Ifit1;Il5ra;Mmp9;Birc5;Alox15;Csf3r;Grap2;Lcn2;Chi3l1;Il1r2;Brca1;Ybx3;Nlrp12;Il1a;Il36b;Hmox1;Cxcr4;Il1b;Mapk13;Pf4;Fcer2;Osm;Ptpn7;Pim1;Lbp;Mmp3;Sla;Il1rn;Ripor2;Oprm1;Syk;Vav1;Sla2;Il13ra2;Bcl2l1;Hcls1;Hck;Ptprz1;Foxo3;Il12a;Selplg;Ptpn6;Ccl25;Itgax;Ccl3;Lepr;Pou4f1;Nos2;Ptpn18;Ebi3;Aif1;Itgam;Lef1;Dock8;Itgb2;Il10ra;Aqp4;Ereg;Cxcl12;Crhbp;Vcam1;Lrp8;Inpp5d
prerank,Reactome_2022__Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,0.23979121164790063,0.8766970906196871,0.6129032258064516,1.0,1.0,30/50,42.43%,Myh2;Btk;Cyfip2;Syk;Vav1;Was;Nckap1l;Fcgr1a;Actr3;Vav3;Arpc3;Arpc1b;Arpc2;Arpc5;Actr2;Elmo1;Fcgr2a;Actg1;Myo9b;Potef;Vps72;Grb2;Pkn1;Myo5a;Wipf1;Arpc1a;Mapk1;Abi1;Vav2;Baiap2
prerank,GO_Biological_Process_2021__cellular response to interleukin-7 (GO:0098761),0.31048294108189817,0.8742845394821539,0.5471698113207547,1.0,1.0,2/17,9.49%,H3c1;H3c13
prerank,GO_Biological_Process_2021__interleukin-7-mediated signaling pathway (GO:0038111),0.31048294108189817,0.8742845394821539,0.5471698113207547,1.0,1.0,2/17,9.49%,H3c1;H3c13
prerank,Reactome_2022__COPII-mediated Vesicle Transport R-HSA-204005,0.23624529534163588,0.874156819775555,0.6764705882352942,1.0,1.0,5/60,9.94%,Areg;Cnih3;Napsa;F5;Cnih2
prerank,GO_Biological_Process_2021__response to unfolded protein (GO:0006986),0.25684302447755225,0.8739176547901742,0.6774193548387096,1.0,1.0,3/37,5.75%,Prkn;Pacrg;Hspb3
prerank,"Reactome_2022__FOXO-mediated Transcription Of Oxidative Stress, Metabolic And Neuronal Genes R-HSA-9615017",-0.25518922261549537,-0.8737608749011845,0.7567567567567568,0.9688422505617348,1.0,10/23,31.15%,Pck1;Srebf1;Pomc;Retn;Foxo6;Foxo1;Abca6;Plxna4;Fbxo32;Nr3c1
prerank,KEGG_2021_Human__Aldosterone-regulated sodium reabsorption,-0.23925459129279136,-0.8733784597220304,0.5769230769230769,0.9690630445789846,1.0,9/31,25.72%,Hsd11b2;Scnn1b;Igf1;Irs1;Atp1a2;Slc9a3r2;Insr;Scnn1g;Pik3r3
prerank,Reactome_2022__Signaling By ERBB2 In Cancer R-HSA-1227990,-0.2610491612150305,-0.8733115394869152,0.6578947368421053,0.9685692755153119,1.0,6/20,25.61%,Nrg4;Erbb2;Btc;Nrg3;Plcg1;Egfr
prerank,GO_Biological_Process_2021__negative regulation of cytokine production (GO:0001818),0.2107689389652875,0.8732879552731929,0.7407407407407407,1.0,1.0,34/149,23.01%,Mmp8;Elane;Bpi;Vsig4;Nlrp12;Srgn;Mefv;Asb1;Apoa2;Orm1;Tyrobp;Cd84;C5ar2;Macir;Zfpm1;Lilrb1;Il12a;Ptpn6;Ptpn22;Apod;Nckap1l;Lef1;Slc11a1;Lilrb4;Sftpd;Cd33;Laptm5;Inhba;Ptprc;Cd200r1;Foxj1;Pycard;Ube2l6;Cuedc2
prerank,GO_Biological_Process_2021__negative regulation of cellular protein localization (GO:1903828),0.27096148301837714,0.8732681083859549,0.6571428571428571,1.0,1.0,10/35,24.66%,Cdt1;Actn2;Cav3;Ripor2;Nedd4l;Lilrb4;Spi1;Ankrd13a;Ubxn2b;Macroh2a1
prerank,Reactome_2022__Listeria Monocytogenes Entry Into Host Cells R-HSA-8876384,0.3247808427074739,0.8730557539734254,0.6545454545454545,1.0,1.0,9/16,39.68%,Fzr1;Src;Ubb;Rps27a;Uba52;Cbl;Cbll1;Eps15;Grb2
prerank,Reactome_2022__Estrogen-dependent Gene Expression R-HSA-9018519,0.21672741674738197,0.8729971018956922,0.6666666666666666,1.0,1.0,12/86,16.68%,H2bc12;Myb;H2bc9;H2ac20;H3c13;H2ax;H2az1;Dand5;Kpna2;Runx1;H2az2;Ago2
prerank,GO_Molecular_Function_2021__heme binding (GO:0020037),0.2462717749342446,0.8729403558310377,0.6212121212121212,1.0,1.0,14/55,17.74%,Hbb;Hbe1;Hbz;Hbg1;Hmox1;Nos1;Cyp2s1;Hbq1;Cybb;Eif2ak1;Cyp19a1;Nos2;Hebp2;Bach1
prerank,KEGG_2021_Human__TNF signaling pathway,-0.18066521077394918,-0.8729078433766403,0.76,0.968891928928036,1.0,18/88,21.98%,Vegfd;Creb3l1;Jag1;Mmp14;Edn1;Creb3l4;Cx3cl1;Dab2ip;Mapk11;Creb5;Csf1;Creb3l2;Csf2;Ccl2;Jun;Icam1;Bag4;Mlkl
prerank,GO_Biological_Process_2021__negative regulation of cell communication (GO:0010648),0.30308857922036786,0.872475948280837,0.6744186046511628,1.0,1.0,7/21,15.55%,Nlrp12;Fgf23;Mpig6b;Il1b;Osm;Oprm1;Ubash3b
prerank,Reactome_2022__Activation Of G Protein Gated Potassium Channels R-HSA-1296041,0.3063135345719576,0.872455765496241,0.6507936507936508,1.0,1.0,8/20,25.95%,Kcnj5;Kcnj16;Gngt1;Gng10;Gng2;Kcnj15;Kcnj12;Gngt2
prerank,GO_Biological_Process_2021__potassium ion import across plasma membrane (GO:1990573),-0.24253558920954532,-0.8721293295224589,0.6774193548387096,0.970307302697122,1.0,7/31,13.71%,Kcnh2;Kcne2;Atp12a;Abcc9;Slc12a8;Kcnj8;Atp1a2
prerank,GO_Molecular_Function_2021__E-box binding (GO:0070888),0.2808701348355494,0.8708749602246351,0.5737704918032787,1.0,1.0,6/32,12.17%,Hes3;Myf6;Tal1;Myod1;Myf5;Scrt2
prerank,GO_Biological_Process_2021__negative regulation of protein phosphorylation (GO:0001933),-0.1809475801538946,-0.8704240066408836,0.8076923076923077,0.974007489351917,1.0,29/132,20.64%,Cav1;Adipoq;Igfbp3;Mlxipl;Ephb2;Deptor;Fbln1;Ptpn13;Ntrk3;Hspb1;Plpp3;Ntf3;Camk2n2;Nog;Pmepa1;Pid1;Eng;Prkcz;Trib3;Sh3gl2;Lrp6;Dab2ip;Prkag2;Pard3;Twist1;Wwtr1;Camk2n1;Spry2;Gpd1l
prerank,GO_Biological_Process_2021__regulation of gluconeogenesis (GO:0006111),-0.2680478307223722,-0.8700540321559973,0.6666666666666666,0.9744091741163542,1.0,3/22,5.10%,Adipoq;Nnmt;Mst1
prerank,GO_Biological_Process_2021__regulation of glycogen biosynthetic process (GO:0005979),-0.27022948420870596,-0.8697917265465235,0.6666666666666666,0.9743942760435305,1.0,4/21,10.35%,Sorbs1;Igf1;Ppp1r3g;Irs1
prerank,Reactome_2022__MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,0.22845903665848938,0.8694988427099044,0.7246376811594203,1.0,1.0,2/92,0.08%,S100a8;S100a9
prerank,Reactome_2022__IKK Complex Recruitment Mediated By RIP1 R-HSA-937041,-0.26433324218393944,-0.8693505475165432,0.6341463414634146,0.9749892047674521,1.0,20/20,73.60%,Sarm1;Ticam1;Tlr4;Ndufa2;Ripk1;Ube2d2;Ikbkg;Ube2d3;Ube2n;Chuk;Ripk3;Ikbkb;Birc3;Birc2;Ube2d1;Ly96;Uba52;Ube2v1;Rps27a;Ubb
prerank,"GO_Molecular_Function_2021__phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)",-0.2061850751719964,-0.8693264523648355,0.6470588235294118,0.9744107058977374,1.0,15/61,18.37%,Gsn;Vill;Phlda3;Stxbp6;Sytl2;Fzd7;Syt7;Plcb1;Myo1b;Vil1;Sestd1;Plcz1;Plcd1;Tulp3;Pard3
prerank,Reactome_2022__Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788,0.280752681402592,0.8684973064725263,0.6166666666666667,1.0,1.0,11/25,29.62%,Usp15;Ppp1r15a;Nedd4l;Tgfb1;Ppp1cc;Ubb;Rps27a;Xpo1;Uchl5;Ppp1cb;Uba52
prerank,GO_Biological_Process_2021__positive regulation of stress-activated MAPK cascade (GO:0032874),-0.18078574442702888,-0.868372974763595,0.8064516129032258,0.9761767091682663,1.0,24/86,25.25%,Lep;Ccl21;Ccl19;Hipk2;Wnt7b;Sh3rf3;Gdf6;Fzd7;App;Vegfa;Plcb1;Hand2;Sema3a;Dab2ip;Sash1;Tgfb2;Mapk8ip1;Ankrd6;Eda2r;Sema4c;Dusp22;Dusp15;Gadd45g;Sh3rf1
prerank,GO_Biological_Process_2021__positive regulation of vascular endothelial growth factor production (GO:0010575),-0.26905935971185047,-0.8681178806069026,0.6428571428571429,0.9761145797580885,1.0,5/22,12.47%,Isl1;Gata4;Sulf2;Il6st;Sulf1
prerank,KEGG_2021_Human__Chemokine signaling pathway,0.2119744777824232,0.8679363541356533,0.7710843373493976,1.0,1.0,43/140,26.28%,Ppbp;Ccr3;Ncf1;Cxcr4;Rac2;Pf4;Cxcl6;Fgr;Cxcl14;Gngt1;Vav1;Hck;Cxcr2;Foxo3;Prkcb;Ccl25;Rasgrp2;Pik3cg;Arrb2;Was;Gng10;Plcg2;Ccl3;Plcb2;Ccr9;Tiam1;Cxcl12;Pak1;Grk6;Vav3;Dock2;Rap1b;Pik3cd;Gng2;Ccr2;Prex1;Lyn;Ccr7;Src;Grk2;Gngt2;Prkcd;Ccl26
prerank,GO_Biological_Process_2021__regulation of mRNA catabolic process (GO:0061013),0.21209466531373766,0.8677394333558551,0.7272727272727273,1.0,1.0,64/108,42.55%,Psmf1;Pabpc1;Exosc2;Psmd5;Gtpbp1;Rbm24;Exosc9;Hnrnpd;Exosc6;Psme4;Prkcd;Exosc7;Ubb;Rps27a;Xpo1;Serbp1;Set;Tnfsf13;Prkca;Uba52;Exosc5;Psmd9;Igf2bp2;Exosc8;Mapkapk2;Carhsp1;Psmb4;Elavl1;Pum2;Pum1;Apex1;Zc3hav1;Exosc3;Psma5;Psmd13;Psmc4;Psmb6;Psmb8;Psmb1;Fxr1;Psmb10;Exosc4;Psma7;Psma6;Exosc1;Anp32a;Psmd11;Psmb9;Psma1;Psme3;Cnot1;Psmc3;Psma2;Psmc2;Psma4;Psmd12;Ywhaz;Upf1;Psmd4;Psmc6;Psmb3;Dis3;Ythdf1;Akt1
prerank,GO_Biological_Process_2021__regulation of proteolysis (GO:0030162),-0.21890841715402276,-0.8676010127184338,0.675,0.9769832644697957,1.0,3/40,4.37%,Cav1;Plat;Ltbp4
prerank,GO_Biological_Process_2021__mitochondrial transport (GO:0006839),0.26565554193289903,0.8673504914848792,0.703125,1.0,1.0,12/40,30.84%,Abcb10;Slc25a13;Mgarp;Bcl2l1;Tmem14c;Fbxo7;Ppif;Fis1;Timm17b;Tomm22;Timm13;Mff
prerank,Reactome_2022__RAC2 GTPase Cycle R-HSA-9013404,0.21772849337410755,0.8671825759859788,0.6973684210526315,1.0,1.0,16/78,19.04%,Depdc1b;Racgap1;Diaph3;Tfrc;Ncf1;Rac2;Ncf2;Def6;Lbr;Ncf4;Vav1;Cybb;Tmpo;Nckap1l;Cyba;Tiam1
prerank,GO_Biological_Process_2021__negative regulation of cell cycle G1/S phase transition (GO:1902807),0.2847704203289456,0.8666345292086469,0.6212121212121212,1.0,1.0,5/28,14.40%,Gfi1b;E2f7;Rbl1;Cdkn2d;Myo16
prerank,GO_Biological_Process_2021__calcium ion homeostasis (GO:0055074),0.23256872964765143,0.8665526448333926,0.7183098591549296,1.0,1.0,18/72,20.98%,Elane;Trpv5;Snca;Trdn;Csrp3;Casr;Atp2a1;Drd4;Grin1;Htr2a;Atp13a5;Ccl3;Tnni3;Cxcl12;Atp13a4;Slc24a5;Slc8a3;Atp2a3
prerank,KEGG_2021_Human__Dilated cardiomyopathy,-0.20378969447586526,-0.866535421949078,0.7777777777777778,0.9789558992386094,1.0,26/79,22.99%,Itga7;Agt;Lama2;Cacna1c;Igf1;Itgb4;Adrb1;Itga3;Sgcg;Adcy3;Adcy5;Tgfb3;Tnnt2;Itga11;Adcy4;Dag1;Pln;Cacnb2;Itga1;Slc8a2;Tgfb2;Cacnb3;Sgca;Sgcb;Cacna2d1;Adcy6
prerank,GO_Biological_Process_2021__positive regulation of establishment of protein localization to mitochondrion (GO:1903749),0.26094881787632435,0.8662758528598867,0.7719298245614035,1.0,1.0,10/46,21.60%,Rac2;Tfdp2;Fzd5;Tp73;Tp63;Tfdp1;Bid;E2f1;Micall2;Ywhah
prerank,Reactome_2022__Signaling By NOTCH3 R-HSA-9012852,-0.22084078919354097,-0.8661546857686547,0.6666666666666666,0.9791865628942787,1.0,11/45,18.61%,Notch3;Jag1;Dll1;Dll4;Wwc1;Jag2;Hey1;Pbx1;Psen2;Plxnd1;Heyl
prerank,GO_Biological_Process_2021__negative regulation of striated muscle cell differentiation (GO:0051154),0.29978857552470656,0.8661055745865751,0.5882352941176471,1.0,1.0,5/16,21.58%,Bhlha15;Dkk1;Bdnf;Sox6;Hdac1
prerank,Reactome_2022__Post NMDA Receptor Activation Events R-HSA-438064,0.23840540234179838,0.8658543648656212,0.6666666666666666,1.0,1.0,19/47,32.48%,Nrgn;Actn2;Nrg1;Kpna2;Camk2a;Rps6ka1;Prkag3;Prkab1;Lrrc7;Grin2b;Mpp2;Rasgrf1;Src;Prkag1;Prkca;Adcy1;Camkk2;Creb1;Mpp3
prerank,GO_Biological_Process_2021__nuclear membrane organization (GO:0071763),0.3081562507759506,0.8657977845879875,0.6666666666666666,1.0,1.0,5/16,27.78%,Plk1;Nemp1;Ubxn2b;Tardbp;Ubxn2a
prerank,GO_Cellular_Component_2021__intrinsic component of mitochondrial inner membrane (GO:0031304),-0.23561006152426792,-0.8650089190873892,0.7021276595744681,0.9812931129811385,1.0,21/27,52.02%,Slc25a19;L2hgdh;Sfxn5;Etfdh;Sfxn1;Sfxn2;Mpc1l;Coq2;Tmem177;Mpc1;Mcu;Sco1;Agk;Slc25a3;Mpc2;Mcur1;Ghitm;Smdt1;Cox16;Tmem11;Uqcc3
prerank,Reactome_2022__RHO GTPase Cycle R-HSA-9012999,-0.1586728267541422,-0.8649778330081183,1.0,0.9807407067708326,1.0,119/388,30.28%,Cav1;Arhgef16;Mcam;Fam13a;Homer2;Cavin1;Sptbn1;Syde1;Arhgap20;Dlc1;Mcf2;Dst;Vangl1;Jag1;Dock9;Arhgap29;Ptpn13;Sowahc;Fam83b;Slitrk3;Cdc42ep2;Arhgap32;Dbn1;Dsg2;Rnd1;Cftr;Fermt2;Arhgef11;Dock6;Fgd5;Rhpn2;Myo6;Prag1;Rhob;Rhoj;Arhgef17;Rtkn;Sptan1;Arhgap42;Prex2;Arhgap31;Vim;Tnfaip1;Dbt;Arhgef10;Slc1a5;Esyt1;Rhpn1;Rasgrf2;Akap12;Pgrmc2;Dock4;Dlg5;Arhgef15;Plxnd1;Stard13;Trio;Cdc42bpb;Whamm;Cdc42ep5;Mcf2l;Aldh3a2;Farp2;Epha2;Dock7;Arhgef28;Rasal2;Farp1;Ngef;Pld2;Rhou;Mpz;Fgd1;Wasf1;Dock1;Arhgap24;Wipf3;Rras2;Egr2;Syde2;Bcap31;Arhgap35;Plxnb1;Ophn1;Rnd3;Amigo2;Arhgap40;Uaca;Arhgap8;Fam135a;Sh3pxd2a;Sh3rf1;Arhgef9;Stbd1;Pik3r3;Pkp4;Arhgef4;Trip10;Plxna1;Baiap2l1;Nckap1;Arhgap44;Dock3;Cdc42ep1;Kidins220;Garre1;Ddrgk1;Arhgap5;Rock2;Plekhg2;Rhobtb1;Mpp7;Arhgef19;Jup;Frs3;Vapb;Rhoc;Armcx3;Wasf3
prerank,GO_Cellular_Component_2021__endolysosome (GO:0036019),0.2874531306095507,0.8644514197356256,0.71875,1.0,1.0,13/19,42.20%,Tasl;Tlr7;Abcb6;Prkcd;Ctsk;Ap2s1;Ap2m1;Clec16a;Ctss;Tlr9;Cltc;Tlr8;Clta
prerank,Reactome_2022__Transcriptional Regulation By MECP2 R-HSA-8986944,0.24021497065257175,0.8643801771155404,0.7424242424242424,1.0,1.0,13/51,21.58%,Pvalb;Aurkb;Sst;Lbr;Camk2a;Oprm1;Rbfox1;Ago2;Mobp;Gad1;Grin2b;Sox2;Hdac1
prerank,Reactome_2022__Intrinsic Pathway For Apoptosis R-HSA-109606,0.24138975890621914,0.8643074465758521,0.6818181818181818,1.0,1.0,16/47,32.83%,Tfdp2;Tp73;Bcl2l1;Tp63;Tfdp1;Bid;E2f1;Bcl2l11;Ywhah;Gsdme;Apaf1;Casp3;Bbc3;Ppp1r13b;Tp53;Bax
prerank,GO_Biological_Process_2021__plasma membrane bounded cell projection assembly (GO:0120031),-0.17337057202745987,-0.864269892204183,0.8636363636363636,0.9816310607645833,1.0,103/239,38.81%,Dnah5;Ccl21;Gsn;Ablim3;Ehd2;Dcdc2;Parva;Ablim1;Rho;Tekt3;Dnm3;Aif1l;Pmp22;Cplane1;Fgd5;Rfx2;Tmem67;Tekt4;Emp2;Ccdc65;Cdh13;Ift122;Nphp3;Pla2g3;Cys1;Ubxn10;Pkhd1;S1pr1;Whamm;Cfap221;Carmil1;Cngb1;P2rx7;Cc2d2a;Cdc14b;Fgd1;Arl6;Emp1;Wdpcp;Cilk1;Cfap43;Rilp;Ophn1;Tctn2;Mylk;Cep126;Ntn1;Tctn3;Fam161a;Arhgef4;Rab23;Fuz;Wdr35;Dzip1l;Nrp1;Ift172;Dzip1;Ift43;Hspb11;B9d1;Arl3;Ttc8;Ift140;Dnaaf1;Txndc15;Arfip2;Cyfip1;Cfap52;Mks1;Ano6;Bbs7;Ift88;Ift81;Bbs1;Arf4;Itgb1;Disc1;Rab11fip3;Arl13b;Atat1;Mink1;Ttll3;Bbs5;Nme8;Wdr19;Ccdc66;Ptpn23;Ehd1;Fscn1;Fgd6;Tekt1;S1pr2;Fam149b1;Notch1;Pkd1;Rab3ip;Ttc26;Dync2i1;Tmem17;Cd2ap;Ptpdc1;Exoc7;Fbf1
prerank,Reactome_2022__Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,0.23789984817508864,0.8640793650924035,0.6716417910447762,1.0,1.0,20/46,37.46%,Rbl1;Tfdp2;Dand5;Nedd4l;E2f4;Tfdp1;Hdac1;Ubb;Rps27a;Uba52;Ccnt1;Parp1;Trim33;Furin;Rnaseh2a;Myc;Cdk8;Ccnc;Tgif1;Ube2d1
prerank,GO_Cellular_Component_2021__melanosome (GO:0042470),0.2895559349586969,0.8634499422120723,0.640625,1.0,1.0,4/19,16.15%,Rab27b;Itgb3;Mlana;Rab27a
prerank,GO_Biological_Process_2021__negative regulation of supramolecular fiber organization (GO:1902904),0.23967706239806466,0.863130638111197,0.6625,1.0,1.0,8/60,13.94%,Snca;Prkn;Tpx2;Trim54;Stmn1;Coro1a;Cav3;Camsap3
prerank,Reactome_2022__TRP Channels R-HSA-3295583,-0.2558249855635663,-0.8629617595157797,0.8461538461538461,0.9843284933480494,1.0,9/21,25.43%,Trpc3;Trpv1;Trpm4;Trpv4;Trpc5;Trpv3;Trpv6;Trpc7;Trpc1
prerank,GO_Molecular_Function_2021__protein-lysine N-methyltransferase activity (GO:0016279),0.2747416163078437,0.862640418119775,0.711864406779661,1.0,1.0,6/26,26.55%,Ezh2;Smyd1;Mettl21c;Dot1l;Vcpkmt;Ttll12
prerank,GO_Molecular_Function_2021__phosphatidic acid binding (GO:0070300),-0.3045657523011027,-0.8625391225502316,0.5952380952380952,0.9847108198219215,1.0,16/16,69.57%,Smpd3;Sestd1;Plekhn1;Pltp;Gsdmd;Rapgef2;Pitpnm1;Opa1;Micall1;Uqcc3;Mapkap1;Commd1;Pacsin2;Pitpnc1;Atp13a2;Rapgef6
prerank,GO_Molecular_Function_2021__histone methyltransferase activity (H3-K4 specific) (GO:0042800),-0.2871918713263772,-0.8625084219325755,0.6326530612244898,0.9841759562500817,1.0,15/15,71.30%,Prdm9;Kmt2d;Setmar;Kmt2a;Setd4;Kmt2b;Setd3;Kmt2c;Setd1a;Setd1b;Ash2l;Wdr82;Wdr5;Rbbp5;Cxxc1
prerank,GO_Biological_Process_2021__regulation of cell differentiation (GO:0045595),-0.18015648533664824,-0.8623412247327542,0.7272727272727273,0.9839715849321761,1.0,30/123,21.08%,Spock2;Isl1;Ltbp4;Apc2;Phldb1;Ar;Smoc1;Fgfr1;Rorc;Dll1;Ntf3;Ptprq;Bmpr1b;Notch4;Epha3;Dag1;Tfap2b;Emp2;Nrep;Ngf;Hey1;Camk1;Phldb2;Nr1d1;Fgfr2;Zfhx2;Zfp36l1;Csf1;Csf2;Klf4
prerank,KEGG_2021_Human__Endocrine and other factor-regulated calcium reabsorption,-0.22643875364558227,-0.8619988827624503,0.6896551724137931,0.9840879025181518,1.0,8/42,13.71%,Esr1;Bdkrb2;Dnm3;Dnm1;Atp2b2;Calb1;Plcb1;Atp1a2
prerank,GO_Biological_Process_2021__post-Golgi vesicle-mediated transport (GO:0006892),-0.1974126195089873,-0.861823393620626,0.8157894736842105,0.983828962392113,1.0,10/71,18.15%,Ap1m2;Steap2;Stxbp6;App;Osbpl5;Myo1b;Sh3d19;Sh3gl2;Exoc6b;Dop1b
prerank,GO_Biological_Process_2021__regulation of tumor necrosis factor production (GO:0032680),0.21694264364078605,0.8614773028550204,0.7105263157894737,1.0,1.0,34/102,27.21%,Mmp8;Bpi;Il1a;Pf4;Spn;Lbp;Clec7a;Orm1;Tyrobp;C5ar2;Fzd5;Syk;Lilrb1;Mc1r;Oas3;Ptpn6;Plcg2;Ccl3;Ptpn22;Tlr1;C1qtnf4;Cyba;Cd33;Ptprj;Ptprc;Pycard;Tlr2;Ccr2;Vsir;Cd47;Clec4a;Nod2;Tnfrsf8;Lilra5
prerank,GO_Biological_Process_2021__positive regulation of interferon-beta production (GO:0032728),0.27599829172182344,0.8613331337857176,0.6825396825396826,1.0,1.0,26/29,53.62%,Oas3;Riok3;Tlr7;Irf7;Tlr2;Oas2;Polr3b;Polr3g;Isg15;Tlr9;Polr3c;Tlr8;Polr3d;Trim56;Tbk1;Dhx58;Mavs;Dhx9;Flot1;Tomm70;Ddx3x;Irf1;Polr3a;Irf3;Tlr4;Rnf135
prerank,GO_Biological_Process_2021__positive regulation of cytokine-mediated signaling pathway (GO:0001961),0.2594055870378184,0.8613268875989607,0.6557377049180327,1.0,1.0,5/31,11.71%,Prkn;Zbp1;Gfi1;Cxcr4;Cd300lf
prerank,GO_Biological_Process_2021__negative regulation of mitotic cell cycle phase transition (GO:1901991),0.2241821534036349,0.8612096830731332,0.6986301369863014,1.0,1.0,6/78,10.27%,Gfi1b;E2f7;Fbxo5;Aurka;Rbl1;Cdkn2d
prerank,GO_Biological_Process_2021__arachidonic acid metabolic process (GO:0019369),0.26104733844030287,0.861103789374992,0.6779661016949152,1.0,1.0,6/29,11.33%,Alox15;Pla2g4c;Alox12;Cyp2s1;Gpx1;Hpgds
prerank,GO_Biological_Process_2021__regulation of platelet activation (GO:0010543),0.31269460728084514,0.8609365272192611,0.7096774193548387,1.0,1.0,5/19,15.58%,Plek;Blk;Prkcq;Syk;Fcer1g
prerank,GO_Biological_Process_2021__negative regulation of cellular response to insulin stimulus (GO:1900077),-0.2771658879857108,-0.860819114042476,0.6744186046511628,0.985545236179502,1.0,6/21,14.37%,Kank1;Irs1;Tns2;Pid1;Prkcz;Grb14
prerank,GO_Molecular_Function_2021__protein kinase binding (GO:0019901),0.18521615149947954,0.8606534417021584,0.8444444444444444,1.0,1.0,81/421,21.12%,Add2;Kif14;Cdc25b;Ccna2;Top2a;Ccnb1;Racgap1;Cks2;Kif11;Plk1;Prkn;Tpx2;Tuba4a;Tfrc;Fbxo5;Gch1;Aurka;Cit;Pram1;Prc1;Plek;Grm5;Bank1;Foxm1;Ttn;Fam83d;Blnk;Rac2;Rhoh;Stap1;Bora;Cdkn2d;Phyhip;Vrk1;Dok7;Fgr;Cd226;Lax1;Cd24;Fzd5;Kif20a;Dusp2;Tp73;Ibtk;Ccnd3;Pola1;Chek2;Bcl2l1;Ppp1r15a;Hcls1;Arhgap33;Eef1a2;Mapk8ip2;Foxo3;Ptpn6;Prkcb;Gcsam;Was;Plcg2;Rcc2;Cdc25a;Cdk5r1;Adipor1;Fbxo7;Tnni3;Lat;Itgb2;Prkag3;Prkab1;Thy1;Map2k3;Msh2;Pih1d1;Cdc25c;Usp37;Syn1;Nell2;Tcf3;Ppm1d;Ptprj;Ptprc
prerank,GO_Biological_Process_2021__cellular response to cadmium ion (GO:0071276),0.3208394166260733,0.8605578265640617,0.6140350877192983,1.0,1.0,2/16,6.45%,Mmp9;Ncf1
prerank,GO_Biological_Process_2021__focal adhesion assembly (GO:0048041),-0.2804183711661299,-0.8599912481996027,0.6829268292682927,0.9869668862054233,1.0,6/20,18.18%,Sorbs1;Dlc1;Ptprk;Fermt2;Thsd1;Whamm
prerank,Reactome_2022__Arachidonic Acid Metabolism R-HSA-2142753,-0.22053922222317263,-0.8599617825667276,0.75,0.9863687272629167,1.0,4/40,3.16%,Akr1c3;Hpgd;Dpep1;Ptges
prerank,GO_Biological_Process_2021__hyaluronan catabolic process (GO:0030214),0.3263333797655288,0.8598709297897508,0.6779661016949152,1.0,1.0,6/15,24.98%,Stab2;Hmmr;Cd44;Gusb;Hyal3;Tgfb1
prerank,GO_Biological_Process_2021__neuron projection development (GO:0031175),-0.1748499336766374,-0.8595783677975402,0.8333333333333334,0.9866291040387464,1.0,35/150,23.46%,Dclk1;Bmp7;Lamb1;Nrk;Flrt3;Ephb2;Gpm6a;Gprin1;Grm7;Stmn4;Ntf3;Dbn1;Ptprm;Nbl1;Ppp1r9a;Epha4;App;Shank3;Ngf;Sh3gl2;Adgrv1;Ephb3;Dab2ip;Trio;Arc;Dock7;Dip2a;Fry;Ephb1;Gprin3;Nedd4;Bicdl1;Plxnb1;Lgi1;Ophn1
prerank,GO_Cellular_Component_2021__clathrin-coated vesicle membrane (GO:0030665),-0.20770082980484178,-0.859410367115421,0.7096774193548387,0.9864879003884085,1.0,14/61,16.82%,Fzd4;Wnt5a;Chrm2;Rassf9;Syt9;Fzd2;Epn2;Cftr;Lrp2;Btc;Sh3gl2;Tgoln2;Scarb2;Avp
prerank,"Reactome_2022__TICAM1, RIP1-mediated IKK Complex Recruitment R-HSA-168927",0.3063319222832389,0.8593429731473959,0.6875,1.0,1.0,14/17,45.76%,Ubb;Rps27a;Ube2v1;Uba52;Ube2d1;Birc2;Birc3;Ikbkb;Ripk3;Chuk;Ube2n;Ube2d3;Ikbkg;Ube2d2
prerank,GO_Biological_Process_2021__positive regulation of G1/S transition of mitotic cell cycle (GO:1900087),-0.2503353254791444,-0.8593403923909421,0.696969696969697,0.9859550138293162,1.0,4/24,13.46%,Fgf10;Adamts1;Hyal1;Plcb1
